slug,phase,event_time,description
sl-10-20,post_launch,00:54:49,2nd stage engine cutoff (SECO-2)
sl-10-20,post_launch,01:04:09,Starlink satellites deploy
sl-11-17,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-11-17,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-11-17,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-11-17,pre_launch,00:16:00,2nd stage LOX loading begins
sl-11-17,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-11-17,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-11-17,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-11-17,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-11-17,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-11-17,pre_launch,00:00:00,Falcon 9 liftoff
sl-11-17,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-11-17,post_launch,00:02:25,1st stage main engine cutoff (MECO)
sl-11-17,post_launch,00:02:29,1st and 2nd stages separate
sl-11-17,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-11-17,post_launch,00:02:56,Fairing deployment
sl-11-17,post_launch,00:06:09,1st stage entry burn begins
sl-11-17,post_launch,00:06:34,1st stage entry burn ends
sl-11-17,post_launch,00:08:02,1st stage landing burn begins
sl-11-17,post_launch,00:08:25,1st stage landing
sl-11-17,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-11-17,post_launch,00:53:02,2nd stage engine starts (SES-2)
sl-11-17,post_launch,00:53:03,2nd stage engine cutoff (SECO-2)
sl-11-17,post_launch,00:59:53,Starlink satellites deploy
sl-6-88,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-6-88,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-6-88,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-6-88,pre_launch,00:16:00,2nd stage LOX loading begins
sl-6-88,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-6-88,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-6-88,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-6-88,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-6-88,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-6-88,pre_launch,00:00:00,Falcon 9 liftoff
sl-6-88,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-6-88,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-6-88,post_launch,00:02:27,1st and 2nd stages separate
sl-6-88,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-6-88,post_launch,00:02:56,Fairing separation
sl-6-88,post_launch,00:06:07,1st stage entry burn begins
sl-6-88,post_launch,00:06:35,1st stage entry burn ends
sl-6-88,post_launch,00:08:00,1st stage landing burn begins
sl-6-88,post_launch,00:08:24,1st stage landing
sl-6-88,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-6-88,post_launch,00:53:47,2nd stage engine starts (SES-2)
sl-6-88,post_launch,00:53:48,2nd stage engine cutoff (SECO-2)
sl-6-88,post_launch,01:04:54 ,Starlink satellites deploy
sl-11-15,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-11-15,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-11-15,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-11-15,pre_launch,00:16:00,2nd stage LOX loading begins
sl-11-15,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-11-15,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-11-15,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-11-15,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-11-15,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-11-15,pre_launch,00:00:00,Falcon 9 liftoff
sl-11-15,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-11-15,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-11-15,post_launch,00:02:28,1st and 2nd stages separate
sl-11-15,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-11-15,post_launch,00:02:55,Fairing separation
sl-11-15,post_launch,00:06:12,1st stage entry burn begins
sl-11-15,post_launch,00:06:38,1st stage entry burn ends
sl-11-15,post_launch,00:08:03,1st stage landing burn begins
sl-11-15,post_launch,00:08:27,1st stage landing
sl-11-15,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-11-15,post_launch,00:53:42,2nd stage engine starts (SES-2)
sl-11-15,post_launch,00:53:43,2nd stage engine cutoff (SECO-2)
sl-11-15,post_launch,01:00:33,Starlink satellites deploy
sl-17-7,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-7,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-7,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-7,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-7,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-7,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-7,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-7,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-7,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-7,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-7,post_launch,00:01:12,Max Q (Moment of peak mechanical stress on the rocket)
sl-17-7,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-17-7,post_launch,00:02:29,1st and 2nd stages separate
sl-17-7,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-17-7,post_launch,00:02:55,Fairing separation 
sl-17-7,post_launch,00:06:07,1st stage entry burn begins
sl-17-7,post_launch,00:06:29,1st stage entry burn ends
sl-17-7,post_launch,00:07:57,1st stage landing burn begins
sl-17-7,post_launch,00:08:20,1st stage landing
sl-17-7,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-17-7,post_launch,00:53:44,2nd stage engine starts (SES-2)
sl-17-7,post_launch,00:53:45,2nd stage engine cutoff (SECO-2)
sl-17-7,post_launch,01:02:36,Starlink satellites deploy
sl-17-23,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-23,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-23,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-23,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-23,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-23,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-23,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-23,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-23,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-23,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-23,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-17-23,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-17-23,post_launch,00:02:28,1st and 2nd stages separate
sl-17-23,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-17-23,post_launch,00:02:55,Fairing separation
sl-17-23,post_launch,00:06:07,1st stage entry burn begins
sl-17-23,post_launch,00:06:32,1st stage entry burn ends
sl-17-23,post_launch,00:07:58,1st stage landing burn begins
sl-17-23,post_launch,00:08:22,1st stage landing
sl-17-23,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-17-23,post_launch,00:53:16,2nd stage engine starts (SES-2)
sl-17-23,post_launch,00:53:17,2nd stage engine cutoff (SECO-2)
sl-17-23,post_launch,01:02:08,Starlink satellites deploy
sl-6-89,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-6-89,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-6-89,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-6-89,pre_launch,00:16:00,2nd stage LOX loading begins
sl-6-89,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-6-89,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-6-89,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-6-89,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-6-89,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-6-89,pre_launch,00:00:00,Falcon 9 liftoff
sl-6-89,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-6-89,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-6-89,post_launch,00:02:28,1st and 2nd stages separate
sl-6-89,post_launch,00:02:34,2nd stage engine starts (SES-1)
sl-6-89,post_launch,00:02:57,Fairing separation
sl-6-89,post_launch,00:06:05,1st stage entry burn begins
sl-6-89,post_launch,00:06:30,1st stage entry burn ends
sl-6-89,post_launch,00:07:54,1st stage landing burn begins
sl-6-89,post_launch,00:08:19,1st stage landing
sl-6-89,post_launch,00:08:38,2nd stage engine cutoff (SECO-1)
sl-6-89,post_launch,00:53:52,2nd stage engine starts (SES-2)
sl-6-89,post_launch,00:53:53,2nd stage engine cutoff (SECO-2)
sl-6-89,post_launch,01:04:58,Starlink satellites deploy
sl-6-92,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-6-92,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-6-92,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-6-92,pre_launch,00:16:00,2nd stage LOX loading begins
sl-6-92,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-6-92,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-6-92,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-6-92,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-6-92,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-6-92,pre_launch,00:00:00,Falcon 9 liftoff
sl-6-92,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-6-92,post_launch,00:02:23,1st stage main engine cutoff (MECO)
sl-6-92,post_launch,00:02:27,1st and 2nd stages separate
sl-6-92,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-6-92,post_launch,00:02:56,Fairing separation
sl-6-92,post_launch,00:06:07,1st stage entry burn begins
sl-6-92,post_launch,00:06:35,1st stage entry burn ends
sl-6-92,post_launch,00:07:59,1st stage landing burn begins
sl-6-92,post_launch,00:08:23,1st stage landing
sl-6-92,post_launch,00:08:38,2nd stage engine cutoff (SECO-1)
sl-6-92,post_launch,00:53:44,2nd stage engine starts (SES-2)
sl-6-92,post_launch,00:53:45,2nd stage engine cutoff (SECO-2)
sl-6-92,post_launch,01:04:51,Starlink satellites deploy
sl-10-41,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-41,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-41,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-41,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-41,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-41,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-41,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-41,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-41,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-41,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-41,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-10-41,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-41,post_launch,00:02:29,1st and 2nd stages separate
sl-10-41,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-41,post_launch,00:02:59,Fairing separation
sl-10-41,post_launch,00:06:00,1st stage entry burn begins
sl-10-41,post_launch,00:06:22,1st stage entry burn ends
sl-10-41,post_launch,00:07:56,1st stage landing burn begins
sl-10-41,post_launch,00:08:19,1st stage landing
sl-10-41,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-10-41,post_launch,00:54:10,2nd stage engine starts (SES-2)
sl-10-41,post_launch,00:54:11,2nd stage engine cutoff (SECO-2)
sl-10-41,post_launch,01:03:31,Starlink satellites deploy
nrol77,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
nrol77,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
nrol77,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
nrol77,pre_launch,00:16:00,2nd stage LOX loading begins
nrol77,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
nrol77,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
nrol77,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
nrol77,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
nrol77,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
nrol77,pre_launch,00:00:00,Falcon 9 liftoff
nrol77,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
nrol77,post_launch,00:02:12,1st stage main engine cutoff (MECO)
nrol77,post_launch,00:02:15,1st and 2nd stages separate
nrol77,post_launch,00:02:23,2nd stage engine starts (SES-1)
nrol77,post_launch,00:02:28,Boostback burn starts
nrol77,post_launch,00:03:04,Fairing separation
nrol77,post_launch,00:03:22,Boostback burn ends
nrol77,post_launch,00:06:44,1st stage entry burn begins
nrol77,post_launch,00:07:04,1st stage entry burn ends
nrol77,post_launch,00:08:01,1st stage landing burn begins
nrol77,post_launch,00:08:17,2nd stage engine cutoff (SECO-1)
nrol77,post_launch,00:08:28,1st stage lands on Landing Zone 2
sl-6-85,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-6-85,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-6-85,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-6-85,pre_launch,00:16:00,2nd stage LOX loading begins
sl-6-85,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-6-85,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-6-85,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-6-85,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-6-85,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-6-85,pre_launch,00:00:00,Falcon 9 liftoff
sl-6-85,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-6-85,post_launch,00:02:27,1st stage main engine cutoff (MECO)
sl-6-85,post_launch,00:02:31,1st and 2nd stages separate
sl-6-85,post_launch,00:02:39,2nd stage engine starts (SES-1)
sl-6-85,post_launch,00:02:53,Fairing separation
sl-6-85,post_launch,00:06:09,1st stage entry burn begins
sl-6-85,post_launch,00:06:35,1st stage entry burn ends
sl-6-85,post_launch,00:07:54,1st stage landing burn begins
sl-6-85,post_launch,00:08:22,1st stage landing
sl-6-85,post_launch,00:08:42,2nd stage engine cutoff (SECO-1)
sl-6-85,post_launch,00:53:57,2nd stage engine starts (SES-2)
sl-6-85,post_launch,00:53:58,2nd stage engine cutoff (SECO-2)
sl-6-85,post_launch,01:05:05,Starlink satellites deploy
sl-17-10,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-10,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-10,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-10,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-10,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-10,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-10,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-10,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-10,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-10,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-10,post_launch,00:01:12,Max Q (Moment of peak mechanical stress on the rocket)
sl-17-10,post_launch,00:02:25,1st stage main engine cutoff (MECO)
sl-17-10,post_launch,00:02:28 ,1st and 2nd stages separate
sl-17-10,post_launch,00:02:35 ,2nd stage engine starts (SES-1)
sl-17-10,post_launch,00:02:55 ,Fairing deployment
sl-17-10,post_launch,00:06:04 ,1st stage entry burn begins
sl-17-10,post_launch,00:06:28 ,1st stage entry burn ends
sl-17-10,post_launch,00:07:56 ,1st stage landing burn begins
sl-17-10,post_launch,00:08:20 ,1st stage landing 
sl-17-10,post_launch,00:08:39 ,2nd stage engine cutoff (SECO-1)
sl-17-10,post_launch,00:53:39 ,2nd stage engine starts (SES-2)
sl-17-10,post_launch,00:53:41 ,2nd stage engine cutoff (SECO-2)
sl-17-10,post_launch,01:02:31 ,Starlink satellites deploy
sentinel-6b,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sentinel-6b,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sentinel-6b,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sentinel-6b,pre_launch,00:16:00,2nd stage LOX loading begins
sentinel-6b,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sentinel-6b,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sentinel-6b,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sentinel-6b,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sentinel-6b,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sentinel-6b,pre_launch,00:00:00,Falcon 9 liftoff
sentinel-6b,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
